strategy	promptFile	answerFile	source	target	depth	answer	correct
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/2.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/2.txt	oyzlpqvk	eoecwdxg	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/2.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/2.txt	srwcbrwp	cqpaxgfw	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/3.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/3.txt	omdhddjy	ylhrwcme	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/3.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/3.txt	mxxluktt	jkeatwas	11	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/4.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/4.txt	umhvejxf	eewfxzth	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/4.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/4.txt	xsjyysac	uwcthcwy	11	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/5.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/5.txt	hbubjvpm	wvptekor	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/5.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/5.txt	dvwawrik	zdvqsxdq	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/6.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/6.txt	cmidsaou	oksaztlj	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/6.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/6.txt	jenbnktf	tqdfmdyu	11	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/7.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/7.txt	knwirldv	eynsinpt	11	NO	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/7.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/7.txt	nnqaeqfh	vogedldv	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/8.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/8.txt	uzxxbwco	hsfujabr	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/8.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/8.txt	uwytwkkt	agiovafh	11	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/9.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/9.txt	zgxxfpji	dkanlggg	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/9.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/9.txt	dtsayxvr	nskkzlje	11	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/10.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/10.txt	ylffsmfn	zqeydukz	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/10.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/10.txt	gkcdgcme	xaurbwhf	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/11.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/11.txt	jyhbcybn	fabnkznc	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/11.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/11.txt	okqovfiu	lrzzabmh	11	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/12.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/12.txt	knncsbyu	yivaaraf	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/12.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/12.txt	lindwnjs	xihlgmpa	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/13.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/13.txt	wcwctmex	eyvbkgfj	11	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/13.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/13.txt	ramnpdev	mpxvunvk	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/14.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/14.txt	eirxlsip	imbmeqyd	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/14.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/14.txt	odxyhjvp	krqbidke	11	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/15.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/15.txt	fqzrjgej	wrypxzzm	11	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/15.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/15.txt	ywznkbdd	yihgytsb	11	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/16.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/16.txt	cdpfbkqz	ilhwwjpd	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/16.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/16.txt	owrgqykm	ybnckftt	11	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/17.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/17.txt	pvleqdow	vaydruvp	11	NO	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/17.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/17.txt	ewoebiwn	jcfmdoyc	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/18.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/18.txt	xjpoeoou	vjkjhaln	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/18.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/18.txt	bejijvgb	tmjkcplm	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/19.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/19.txt	iorwqvpf	onvbpaxv	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/19.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/19.txt	nqgnyihl	iorwqvpf	11	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/20.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/20.txt	zekuaadw	kdtukkoh	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/20.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/20.txt	qgtikegc	sgxhnbia	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/21.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/21.txt	ctwlirmf	xmqlstim	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/21.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/21.txt	fzigxvgd	wckvgwqh	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/22.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/22.txt	kcsrrmmc	gbgdexek	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/22.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/22.txt	bkpzthgm	zwuarlhb	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/23.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/23.txt	kuygejhn	dbovwynj	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/23.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/23.txt	eisyrhpp	ouchhgad	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/24.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/24.txt	vazjxvfp	dawoqant	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/24.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/24.txt	brxczbed	vazjxvfp	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/25.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/25.txt	pcrymaho	kwghowln	11	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/25.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/25.txt	xfufvffg	wgkkjlmk	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/26.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/26.txt	aiotrymv	tzqwirje	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/26.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/26.txt	gezfmhgv	wflrwvrs	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/27.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/27.txt	qqnqompz	nnjedomb	11	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/27.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/27.txt	konjfjbu	hdemcdij	11	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/28.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/28.txt	atvdwafj	lmebhjcm	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/28.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/28.txt	odybiopb	lwltjiqs	11	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/29.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/29.txt	hnoxtxpq	lgaplovr	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/29.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/29.txt	cnwjoogw	uwncmzff	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/30.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/30.txt	gafxinoz	fmuynigp	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/30.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/30.txt	jqlizbcs	kfoxqfzo	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/31.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/31.txt	elsjkgly	fmtjygcs	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/31.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/31.txt	mhbmzhdo	ltrgsdzd	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/32.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/32.txt	bmtxxavf	wyjkfxaj	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/32.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/32.txt	frhumrgc	borufrht	11	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/33.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/33.txt	yqyfphnl	sgrtjsfh	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/33.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/33.txt	opttuwvn	tcnbzbcs	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/34.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/34.txt	kldhllhe	lqfhaopx	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/34.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/34.txt	hcuioflc	khcfmwee	11	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/35.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/35.txt	ihqqcpqc	zqkqwkfr	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/35.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/35.txt	kztwnbar	mrwgaehi	11	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/36.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/36.txt	hktkfhkg	afeaimxx	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/36.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/36.txt	vynvyeul	jfnxfutp	11	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/37.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/37.txt	wwhuoaou	ysqdznck	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/37.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/37.txt	jgcvcvpw	srfvwhhf	11	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/38.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/38.txt	ztfucezo	tbzpjgbm	11	NO	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/38.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/38.txt	nxrnvsmc	bhfmrqdb	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/39.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/39.txt	nztkidik	mngkltxt	11	NO	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/39.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/39.txt	syvzbddn	hfmefpyb	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/40.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/40.txt	syhdebyj	mmxswdjn	11	NO	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/40.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/40.txt	jfofszom	aoppzzge	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/41.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/41.txt	ihdtxuvz	cgdlndvk	11	NO	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/41.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/41.txt	hsqyiczb	lxvbcaph	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/42.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/42.txt	qooorwwn	dnethoyk	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/42.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/42.txt	apefjlfx	ozmpvjyn	11	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/43.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/43.txt	wygxmisp	momiexca	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/43.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/43.txt	htxckwwz	wygxmisp	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/44.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/44.txt	cfdpboza	iapvgiyj	11	NO	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/44.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/44.txt	aulozpib	amctcuus	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/45.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/45.txt	kvqpqznd	vetaqdtm	11	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/45.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/45.txt	qabhlcyk	frhtoeok	11	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/46.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/46.txt	owjlhsim	ungnscss	11	NO	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/46.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/46.txt	ilnvixuk	cadjhlhi	11	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/47.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/47.txt	fwtdmyqn	khlpeils	11	NO	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/no/47.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/no/47.txt	ldtsyfqj	exnvuhzv	11	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/11/yes/48.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/11/yes/48.txt	rynvvnvs	fhgqfoof	11	YES	true
